rank,freq,word,풀이,품사
1171,1,암거래상,暗去來商,명
1171,1,암거화하다,暗渠化-,동
1171,1,암고양이,,명
1171,1,암굴02,巖窟,명
1171,1,암글,,명
1171,1,암기되다,暗記-,동
1171,1,암기시키다,暗記-,동
1171,1,암나무,,명
1171,1,암노루,,명
1171,1,암녹색,暗綠色,명
1171,1,암달러상,暗dollar商,명
1171,1,암동모,,명
1171,1,암릉,巖稜,명
1171,1,암만히다,,동
1171,1,암매02,暗昧/闇昧,명
1171,1,암맥군,巖脈群,명
1171,1,암모늄염,ammonium鹽,명
1171,1,암묵적,暗默的,관
1171,1,암문01,暗門,명
1171,1,암사내,,명
1171,1,암사슴,,명
1171,1,암살단,暗殺團,명
1171,1,암솔,,명
1171,1,암송되다,暗誦-,동
1171,1,암수한그루,,명
1171,1,암술대,,명
1171,1,암시법,暗示法,명
1171,1,암시적,暗示的,명
1171,1,암암하다01,暗暗-,형
1171,1,암약02,暗躍,명
1171,1,암약하다02,暗躍-,동
1171,1,암염소,,명
1171,1,암운,暗雲,명
1171,1,암유01,暗喩,명
1171,1,암적01,癌的,명
1171,1,암증80,暗蒸,명
1171,1,암질02,巖質,명
1171,1,암청색,暗靑色,명
1171,1,암체,暗體,명
1171,1,암캐,,명
1171,1,암코양이,,명
1171,1,암튼지,,부
1171,1,암페타민,amphetamine,명
1171,1,암표01,暗票,명
1171,1,암호랑이,,명
1171,1,암호화,暗號化,명
1171,1,암호화하다,暗號化-,동
1171,1,암흑가,暗黑街,명
1171,1,암흑리,暗黑裡,명
1171,1,암흑색,暗黑色,명
1171,1,압각,壓覺,명
1171,1,압구정동스럽다,鴨鷗亭洞- ,형
1171,1,압도02,壓倒,명
1171,1,압력설,壓力說,명
1171,1,압류물,押留物,명
1171,1,압사당하다,壓死當-,동
1171,1,압송01,押送,명
1171,1,압수되다01,押收-,동
1171,1,압수물,押收物,명
1171,1,압승하다,壓勝-,동
1171,1,압원,押院,명
1171,1,압자일렌,&독Abseilen,명
1171,1,압제받다,壓制-,동
1171,1,압착기,壓搾機,명
1171,1,압축형,壓縮型,명
1171,1,압통감,壓痛感,명
1171,1,앗기다01,,동
1171,1,앗싸,,감
1171,1,앗쌀하다,,형
1171,1,앙02,,부
1171,1,앙가주망,&프engagement ,명
1171,1,앙거,仰擧,명
1171,1,앙똥히,,부
1171,1,앙물다,,동
1171,1,앙부일귀,仰釜日晷,명
1171,1,앙상,,명
1171,1,앙상히,,부
1171,1,앙앙거리다,,동
1171,1,앙양,昻揚,명
1171,1,앙재하다,殃災-,동
1171,1,앙증스럽다,,형
1171,1,앙지대,,명
1171,1,앙칼스레,,부
1171,1,앙케트,enquete,명
1171,1,앙큼죄,,명
1171,1,앙큼하다,,형
1171,1,앙탈하다,,동
1171,1,앞가림,,명
1171,1,앞개울,,명
1171,1,앞곤두,,명
1171,1,앞굽,,명
1171,1,앞날01,,명
1171,1,앞대가리,,명
1171,1,앞발질,,명
1171,1,앞서가다,,동
1171,1,앞여밈,,명
1171,1,앞위턱뼈,,명
1171,1,앞으로가,,명
1171,1,앞창02,-窓,명
1171,1,앞턱,,명
1171,1,앞트기식,-式,명
1171,1,애09,愛,명
1171,1,애12,愛,명
1171,1,애80,,명
1171,1,애걔,,감
1171,1,애걔걔,,감
1171,1,애걸복걸,哀乞伏乞,명
1171,1,애견가,愛犬家,명
1171,1,애경사,哀慶事,명
1171,1,애굣덩어리,愛嬌-,명
1171,1,애국관,愛國觀,명
1171,1,애국론,愛國論,명
1171,1,애국시,愛國詩,명
1171,1,애국적,愛國的,명
1171,1,애국주의자,愛國主義者,명
1171,1,애국주의적,愛國主義的,관
1171,1,애굽,,명
1171,1,애기부들,,명
1171,1,애기장대,,명
1171,1,애널리스트,analyst,명
1171,1,애노다이징,anodiziging,명
1171,1,애노인,-老人,명
1171,1,애놈,,명
1171,1,애니메이션업체,animation 業體,명
1171,1,애도회,哀悼會,명
1171,1,애독되다,愛讀-,동
1171,1,애독하다,愛讀-,동
1171,1,애동대동하다,,형
1171,1,애드리브하다,adlib-,동
1171,1,애드립,adlib,명
1171,1,애련하다01,哀憐-,형
1171,1,애로물,ero物,명
1171,1,애로점,隘路點,명
1171,1,애로틱하다,erotic-,형
1171,1,애룡포,哀龍袍,명
1171,1,애매모호성,曖昧模糊性,명
1171,1,애매하다01,억울하다,형
1171,1,애먼,,관
1171,1,애모80,愛慕,명
1171,1,애모심,愛慕心,명
1171,1,애물땡땡이,,명
1171,1,애미,,명
1171,1,애버리지,average,명
1171,1,애사01,哀史,명
1171,1,애상적,哀傷的,관
1171,1,애상적,哀傷的,명
1171,1,애서가,愛書家,명
1171,1,애송02,愛誦,명
1171,1,애송하다,愛誦-,동
1171,1,애수,哀愁,명
1171,1,애수적,哀愁的,명
1171,1,애스아이80,SI,명
1171,1,애시80,哀詩,명
1171,1,애시당초,,부
1171,1,애아버지,,명
1171,1,애어른,,명
1171,1,애연가,愛煙家,명
1171,1,애옥살이,-獄-,명
1171,1,애옥하다,,형
1171,1,애완02,愛玩,명
1171,1,애완견점,愛玩犬店,명
1171,1,애완용,愛玩用,명
1171,1,애운하다,섭섭하다,형
1171,1,애원기,哀願氣,명
1171,1,애음되다,愛飮-,동
1171,1,애음하다03,愛飮-,동
1171,1,애인성,愛人性,명
1171,1,애장품,愛藏品,명
1171,1,애저녁01,애초01,명
1171,1,애저녁02,초저녁,명
1171,1,애절감,哀切感,명
1171,1,애정관,愛情觀,명
1171,1,애지중지,愛之重之,명
1171,1,애지중지되다,愛之重之-,동
1171,1,애착하다,愛着-,동
1171,1,애처가,愛妻家,명
1171,1,애티,,명
1171,1,애프터,after,명
1171,1,애향,愛鄕,명
1171,1,애호05,愛好,명
1171,1,애호가02,愛護家,명
1171,1,애호되다,愛好-,동
1171,1,애호인,愛好人,명
1171,1,애호자,愛好者,명
1171,1,애호층,愛好層,명
1171,1,애화02,哀話,명
1171,1,액난,厄難,명
1171,1,액년,厄年,명
1171,1,액막이상,厄-像,명
1171,1,액막이연,厄-鳶,명
1171,1,액면01,液面,명
1171,1,액생하다,腋生-,동
1171,1,액센트,accent,명
1171,1,액셀,accelerator,명
1171,1,액션,action,감
1171,1,액아,腋芽,명
1171,1,액자걸이,額子-,명
1171,1,액정02,液晶,명
1171,1,액정화되다,液晶化-,동
1171,1,액체상,液體相,명
1171,1,액틀,額-,명
1171,1,액티비스트,activist,명
1171,1,액풀이하다,厄-,동
1171,1,앤드게이트,AND gate,명
1171,1,앤서링머신,answering machine,명
1171,1,앤솔러지,anthology,명
1171,1,앰하다,,형
1171,1,앵기다,,동
1171,1,앵돌다,,동
1171,1,앵두나무과,,명
1171,1,앵무주,,명
1171,1,앵커석,,명
1171,1,앵클부츠,ankleboots,명
1171,1,앵화,櫻花,명
1171,1,야03,,명
1171,1,야간도주하다,,동
1171,1,야간반장,夜間班長,명
1171,1,야경03,夜警,명
1171,1,야경꾼,夜警-,명
1171,1,야구단03,野球團,명
1171,1,야구사,野球史,명
1171,1,야구왕,野球王,명
1171,1,야근자,夜勤者,명
1171,1,야기형,惹起型,명
1171,1,야단스럽다,惹端-,형
1171,1,야단야단하다,惹端惹端-,동
1171,1,야담02,野談,명
1171,1,야당가,野黨家,명
1171,1,야당인,野黨人,명
1171,1,야당적,,명
1171,1,야드,yard,명
1171,1,야리야리하다,,형
1171,1,야릿하다,,형
1171,1,야만시하다,野蠻視-,동
1171,1,야만족,野蠻族,명
1171,1,야멸치다,,형
1171,1,야물다,,동
1171,1,야물딱지다,,형
1171,1,야반도주하다,夜半逃走-,동
1171,1,야사04,野史,명
1171,1,야삼경,夜三更,명
1171,1,야생란,野生蘭,명
1171,1,야생성,野生性,명
1171,1,야생적,野生的,관
1171,1,야생조,野生鳥,명
1171,1,야생종,野生種,명
1171,1,야생초,野生草,명
1171,1,야생하다,野生-,동
1171,1,야생화,野生花,명
1171,1,야성01,野性,명
1171,1,야세,野勢,명
1171,1,야수성,,명
1171,1,야수적,野獸的,관
1171,1,야시장,夜市場,명
1171,1,야식01,夜食,명
1171,1,야심가,野心家,명
1171,1,야심가적,野心家的,명
1171,1,야심만만,野心滿滿,명
1171,1,야심하다01,夜深-,형
1171,1,야외극장,野外劇場,명
1171,1,야외무대,野外舞臺,명
1171,1,야외화,野外化,명
1171,1,야욕적,野慾的,명
1171,1,야인형,野人型,명
1171,1,야자80,,명
1171,1,야자유,椰子油,명
1171,1,야장01,冶匠,명
1171,1,야적80,夜積,명
1171,1,야적되다,野積-,동
1171,1,야적장,野積場,명
1171,1,야조03,野鳥,명
1171,1,야지01,野地,명
1171,1,야차01,夜叉,명
1171,1,야채류,野菜類,명
1171,1,야채상,野菜商,명
1171,1,야쿠자,&일Yakuja,명
1171,1,야표80,野票,명
1171,1,야하다02,野-,형
1171,1,야합01,,명
1171,1,야합적,野合的,관
1171,1,야호01,夜壺,명
1171,1,야화05,野花,명
1171,1,약80,弱. 4강 4～,의
1171,1,약관80,約款,명
1171,1,약권80,,명
1171,1,약력01,弱力,명
1171,1,약명02,藥名,명
1171,1,약무,藥務,명
1171,1,약물터,藥-,명
1171,1,약밥,藥-,명
1171,1,약방제조,藥房提調,명
1171,1,약법02,略法,명
1171,1,약보합권,,명
1171,1,약부02,藥部,명
1171,1,약사전,藥師殿,명
1171,1,약산성,弱酸性,명
1171,1,약상자,藥箱子,명
1171,1,약성,藥性,명
1171,1,약소01,弱小,명
1171,1,약소국가,弱小國家,명
1171,1,약소주,,명
1171,1,약소하다02,略少-,형
1171,1,약식03,藥食,명
1171,1,약식화되다,略式化-,동
1171,1,약알칼리성,,명
1171,1,약업사,藥業事,명
1171,1,약전03,略傳,명
1171,1,약정되다,約定-,동
1171,1,약정서,約定書,명
1171,1,약종이,藥-,명
1171,1,약취02,略取,명
1171,1,약침,藥鍼,명
1171,1,약칭하다,略稱-,동
1171,1,약탈당하다,掠奪當-,동
1171,1,약탈상,掠奪上,명
1171,1,약탈심,,명
1171,1,약탈적,掠奪的,명
1171,1,약하,若何,명
1171,1,약화하다,弱化-,동
1171,1,얄따랗다,,형
1171,1,얄브스름하다,,형
1171,1,얇디얇다,,형
1171,1,얌전이,,명
1171,1,얌체형,,명
1171,1,양06,良,명
1171,1,양12,梁,명
1171,1,양18,陽,명
1171,1,양21,楊,명
1171,1,양25,孃,명
1171,1,양80,樣,명
1171,1,양가01,良家,명
1171,1,양가구,洋家具,명
1171,1,양각하다,陽刻-,동
1171,1,양갓집01,良家-,명
1171,1,양게론,,명
1171,1,양계04,洋鷄,명
1171,1,양계80,陽界,명
1171,1,양계농,養鷄農,명
1171,1,양과점,洋菓店,명
1171,1,양광03,陽光,명
1171,1,양군01,兩軍,명
1171,1,양권,量權,명
1171,1,양극적,兩極的,명
1171,1,양기석,陽起石,명
1171,1,양날톱,兩-,명
1171,1,양념간장,-醬,명
1171,1,양념장,-醬,명
1171,1,양단02,兩端,명
1171,1,양당제,兩黨制,명
1171,1,양도받다,讓渡-,동
1171,1,양도성,讓渡性,명
1171,1,양도체,良導體,명
1171,1,양두구육,羊頭狗肉,명
1171,1,양란80,洋蘭,명
1171,1,양면테이프,兩面tape,명
1171,1,양무운동,洋務運動,명
1171,1,양반국,兩班國,명
1171,1,양반어,兩班語,명
1171,1,양반주의,兩班主義,명
1171,1,양반층,兩班層,명
1171,1,양버찌,洋-,명
1171,1,양변기,洋便器,명
1171,1,양보받다,讓步-,동
1171,1,양보심,讓步心,명
1171,1,양복장이,洋服-,명
1171,1,양복쟁이,洋服-,명
1171,1,양복지,洋服地,명
1171,1,양부03,兩部,명
1171,1,양분01,兩分,명
1171,1,양분론,兩分論,명
1171,1,양분법,兩分法,명
1171,1,양분적,兩分的,관
1171,1,양비론적,攘臂論的,관
1171,1,양산되다01,量産-,동
1171,1,양산시키다,量産-,동
1171,1,양상군자,梁上君子,명
1171,1,양상적,樣相的,관
1171,1,양색80,兩色,명
1171,1,양생공,養生工,명
1171,1,양생하다,養生-,동
1171,1,양서점,洋書店,명
1171,1,양성02,良性,명
1171,1,양성03,兩性,명
1171,1,양성시키다,兩性-,동
1171,1,양성애자,兩性愛者,명
1171,1,양성화01,兩性花,명
1171,1,양수08,揚水,명
1171,1,양수겸장,兩手兼將,명
1171,1,양식감,養殖-,명
1171,1,양식적,良識的,관
1171,1,양식집,洋食-,명
1171,1,양심03,兩心,명
1171,1,양아들,養-,명
1171,1,양악02,洋樂,명
1171,1,양악기,洋樂器,명
1171,1,양암80,陽巖,명
1171,1,양액80,兩腋,명
1171,1,양어,養魚,명
1171,1,양역01,良役,명
1171,1,양요,洋擾,명
1171,1,양용형,兩用型,명
1171,1,양원01,良媛,명
1171,1,양위02,讓位,명
1171,1,양위하다,讓位-,동
1171,1,양육권자,養育權者,명
1171,1,양육비,養育費,명
1171,1,양육원,養育院,명
1171,1,양의사02,洋醫師,명
1171,1,양의술,洋醫術,명
1171,1,양의학,洋醫學,명
1171,1,양익,兩翼,명
1171,1,양인04,洋人,명
1171,1,양인층,洋人層,명
1171,1,양자관,量子觀,명
1171,1,양자택일론,兩者擇一論,명
1171,1,양자택일적,兩者擇一的,명
1171,1,양잠업,養蠶業,명
1171,1,양장점,洋裝店,명
1171,1,양장피,兩張皮,명
1171,1,양재07,禳災,명
1171,1,양재기02,洋-,명
1171,1,양전10,量田,명
1171,1,양제02,良娣,명
1171,1,양제80,兩制,명
1171,1,양조업자,釀造業者,명
1171,1,양주03,兩主,명
1171,1,양지꽃,陽地-,명
1171,1,양지하다03,諒知-,동
1171,1,양질화,良質化,명
1171,1,양처01,良妻,명
1171,1,양천01,良賤,명
1171,1,양천제,良賤制,명
1171,1,양치질하다,,동
1171,1,양치하다,,동
1171,1,양코배기,洋-,명
1171,1,양판80,量販,명
1171,1,양판점,量販店,명
1171,1,양피01,羊皮,명
1171,1,양할아버지,養-,명
1171,1,양항,良港,명
1171,1,양해80,諒解,명
1171,1,양해되다,諒解-,동
1171,1,양허01,亮許,명
1171,1,양혈,養血,명
1171,1,양화되다,洋化-,동
1171,1,양화하다80,量化-,동
1171,1,양회01,洋灰,명
1171,1,양회벽,洋灰壁,명
1171,1,양효,陽爻,명
1171,1,얘기드리다,,동
1171,1,어01,,명
1171,1,어04,敔,명
1171,1,어80,어디,대
1171,1,어계,語系,명
1171,1,어그러지다,,동
1171,1,어기야디야,,감
1171,1,어기야디여차,,감
1171,1,어기여차,,감
1171,1,어기영,,감
1171,1,어기영차,,감
1171,1,어기적어기적01,,부
1171,1,어김,,명
1171,1,어김없다,,형
1171,1,어깃장,-場,명
1171,1,어깨너비,,명
1171,1,어깨높이,,명
1171,1,어깻짓,,명
1171,1,어는점,-點,명
1171,1,어댑터,adapter,명
1171,1,어드렇다,,형
1171,1,어드레스,address,명
1171,1,어드레싱,,명
1171,1,어드메,,대
1171,1,어드바이스,advice,명
1171,1,어떠다,,동
1171,1,어떡하다,,동
1171,1,어떨떨하다,,형
1171,1,어라우이겨라,,감
1171,1,어람01,御覽,명
1171,1,어럼마디어라,,감
1171,1,어럽쇼,,감
1171,1,어레인지,arrange,명
1171,1,어렵,漁獵,명
1171,1,어로과,漁撈科,명
1171,1,어로업자,漁撈業者,명
1171,1,어루러기,,명
1171,1,어룽지다,,동
1171,1,어룽지다,,형
1171,1,어른대다,,동
1171,1,어른신네,,명
1171,1,어른씨름,,명
1171,1,어른어른01,,부
1171,1,어른이,,명
1171,1,어름사니,,명
1171,1,어리01,새장,명
1171,1,어리광스럽다,,형
1171,1,어리둥절,,명
1171,1,어리비치다,,동
1171,1,어리수굿하다,,형
1171,1,어린누에,,명
1171,1,어린뿌리,,명
1171,1,어린순,-筍,명
1171,1,어린아,,명
1171,1,어린양03,-羊,명
1171,1,어린이회장,-會長,명
1171,1,어린잎,,명
1171,1,어릿거리다,,동
1171,1,어마마마,-媽媽,명
1171,1,어망,漁網/魚網,명
1171,1,어매80,‘어머’의 방언,감
1171,1,어매80,‘어머’의 방언,명
1171,1,어머니날,,명
1171,1,어머니상,,명
1171,1,어메,,감
1171,1,어무니,,명
1171,1,어묵하다,御默-,형
1171,1,어문계,語文係,명
1171,1,어물쩍하다,,동
1171,1,어물쩡,,부
1171,1,어버지,,명
1171,1,어부수수하다,,형
1171,1,어부인,御婦人,명
1171,1,어뷰즈,abuse,명
1171,1,어사01,御史,명
1171,1,어사출두,御史出頭,명
1171,1,어산,魚山,명
1171,1,어색02,語塞,부
1171,1,어석소,,명
1171,1,어설피01,,부
1171,1,어수04,魚水,명
1171,1,어수라지,,명
1171,1,어스르르하다,,형
1171,1,어스세티카,aesthetica,명
1171,1,어슬렁,,부
1171,1,어슴푸레,,부
1171,1,어씨,,감
1171,1,어안80,魚眼,명
1171,1,어얘,,부
1171,1,어어없이,,부
1171,1,어언80,,명
1171,1,어언간,於焉間,부
1171,1,어업권,漁業權,명
1171,1,어업자,漁業者,명
1171,1,어용상인,御用商人,명
1171,1,어용학자,御用學者,명
1171,1,어우,,감
1171,1,어울다,,동
1171,1,어원적,語源的,관
1171,1,어유01,어이구,부
1171,1,어유03,魚油,명
1171,1,어음02,語音,명
1171,1,어의적,語義的,관
1171,1,어이구머니나,,감
1171,1,어이없다01,,형
1171,1,어장대,御將臺,명
1171,1,어장서,御蔣書,명
1171,1,어전03,御前,명
1171,1,어전04,御殿,명
1171,1,어절씨구,,감
1171,1,어정대다,,동
1171,1,어정쩡,,명
1171,1,어정쩡,,부
1171,1,어조사,語助辭,명
1171,1,어줍다,,형
1171,1,어중01,於中,명
1171,1,어중간,於中間,명
1171,1,어즈버,,감
1171,1,어질덤벙,,부
1171,1,어질어질,,부
1171,1,어짜다,,동
1171,1,어쩔다,,동
1171,1,어쭙짢다,,형
1171,1,어찔어찔하다,,형
1171,1,어찔하다,,형
1171,1,어찬서,御讚書,명
1171,1,어처구니없이,,부
1171,1,어칠어칠,,부
1171,1,어태커,attacker,명
1171,1,어파,語派,명
1171,1,어퍼추어,aperture,명
1171,1,어폐,語弊,명
1171,1,어필01,御筆,명
1171,1,어필02,appeal,명
1171,1,어필시키다,appeal,동
1171,1,어학연수,語學硏修,명
1171,1,어학원,語學院,명
1171,1,어학적,語學的,관
1171,1,어항02,漁港,명
1171,1,어허허,,부
1171,1,어험어험,,감
1171,1,어화원,漁火園,명
1171,1,어흠,,감
1171,1,억류설,抑留說,명
1171,1,억류하다,抑留-,동
1171,1,억병,,명
1171,1,억새밭,,명
1171,1,억수장마,,명
1171,1,억시다,,형
1171,1,억압감,抑壓感,명
1171,1,억압설,抑壓說,명
1171,1,억압성,抑壓性,명
1171,1,억울허다,抑鬱-,동
1171,1,억제성,抑制性,명
1171,1,억척스레,,부
1171,1,억하심정,抑何心情,명
1171,1,언관,言官,명
1171,1,언급적,言及的,관
1171,1,언급적,言及的,명
1171,1,언능,,부
1171,1,언더스티어,under steer,명
